age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
47,housemaid,divorced,secondary,no,1453,no,no,303,1,-1,0,unknown,no
34,blue-collar,single,tertiary,no,1168,no,no,163,2,-1,0,unknown,no
39,blue-collar,married,primary,no,766,yes,no,350,3,-1,0,unknown,no
49,blue-collar,married,tertiary,no,1784,no,no,753,1,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,3,yes,no,228,4,-1,0,unknown,no
45,technician,married,secondary,no,1412,yes,no,764,4,-1,0,unknown,no
45,technician,married,secondary,no,-312,yes,no,268,1,-1,0,unknown,no
54,housemaid,married,primary,no,167,yes,no,106,2,-1,0,unknown,no
34,services,single,secondary,no,1239,yes,no,164,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,776,yes,no,306,1,-1,0,unknown,no
56,admin.,single,secondary,no,-13,no,no,52,3,-1,0,unknown,no
60,admin.,divorced,secondary,no,4519,no,no,152,1,-1,0,unknown,no
56,retired,married,tertiary,no,5769,no,no,15,3,-1,0,unknown,no
60,retired,married,primary,no,414,no,no,395,1,-1,0,unknown,no
57,entrepreneur,married,tertiary,no,958,no,no,250,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,922,yes,no,72,1,-1,0,unknown,no
39,management,married,secondary,no,1585,yes,no,82,2,-1,0,unknown,no
33,blue-collar,single,primary,no,910,yes,no,42,1,-1,0,unknown,no
61,retired,married,primary,no,3738,no,no,188,1,-1,0,unknown,no
58,management,single,tertiary,no,1387,yes,no,140,6,6,6,other,no
27,blue-collar,single,secondary,yes,-3,yes,no,265,5,-1,0,unknown,no
37,services,married,secondary,no,144,yes,no,724,2,-1,0,unknown,no
34,technician,single,secondary,yes,103,yes,yes,147,1,-1,0,unknown,no
35,admin.,married,secondary,no,0,yes,no,18,5,-1,0,unknown,no
35,management,married,tertiary,no,-547,yes,no,101,2,-1,0,unknown,no
49,management,divorced,tertiary,no,9326,yes,no,166,1,-1,0,unknown,no
34,services,divorced,secondary,no,1281,no,no,237,1,-1,0,unknown,no
34,blue-collar,married,primary,no,267,yes,no,362,1,-1,0,unknown,no
48,management,married,tertiary,yes,0,no,yes,18,8,-1,0,unknown,no
55,admin.,married,secondary,no,512,no,no,115,4,-1,0,unknown,no
47,admin.,single,secondary,no,3531,yes,no,49,6,-1,0,unknown,no
52,management,married,tertiary,no,4358,no,no,30,7,-1,0,unknown,no
30,management,single,tertiary,no,222,yes,no,112,4,-1,0,unknown,no
54,retired,divorced,primary,no,22,no,no,23,4,-1,0,unknown,no
40,management,divorced,tertiary,no,37,yes,no,412,1,-1,0,unknown,no
43,technician,married,tertiary,no,591,yes,no,889,2,-1,0,unknown,no
53,management,married,tertiary,no,12,no,no,345,10,-1,0,unknown,no
25,admin.,single,secondary,no,131,yes,yes,237,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,228,yes,no,136,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1794,yes,no,174,2,-1,0,unknown,no
42,management,married,secondary,yes,-34,no,no,176,1,-1,0,unknown,no
35,technician,married,tertiary,no,416,no,no,591,4,-1,0,unknown,no
37,management,divorced,tertiary,no,1170,yes,yes,106,1,-1,0,unknown,no
43,blue-collar,married,primary,no,0,yes,no,3,1,-1,0,unknown,no
42,services,divorced,secondary,no,466,no,no,48,1,-1,0,unknown,no
58,technician,married,secondary,no,1463,yes,no,110,3,-1,0,unknown,no
43,technician,divorced,secondary,no,6835,no,no,187,1,152,2,failure,no
29,technician,single,secondary,yes,-397,yes,no,114,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,5222,yes,no,102,1,-1,0,unknown,no
59,retired,married,primary,no,0,yes,no,20,4,-1,0,unknown,no
36,services,married,secondary,no,526,yes,no,333,2,324,1,other,no
44,management,divorced,tertiary,no,2422,yes,no,399,2,269,2,failure,no
34,admin.,married,secondary,no,430,yes,no,82,4,-1,0,unknown,no
49,management,married,tertiary,no,20,yes,no,117,1,-1,0,unknown,no
26,technician,single,secondary,no,-211,yes,no,164,3,-1,0,unknown,no
51,housemaid,married,primary,no,1337,no,no,74,6,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,4798,yes,no,156,2,-1,0,unknown,no
33,admin.,married,secondary,no,1077,yes,no,432,3,374,3,other,no
36,services,single,secondary,no,9713,yes,no,72,3,-1,0,unknown,no
34,technician,married,tertiary,no,5547,yes,no,73,6,-1,0,unknown,no
45,blue-collar,married,primary,no,2433,no,no,133,2,-1,0,unknown,no
38,services,married,secondary,no,105,no,no,244,2,-1,0,unknown,no
40,technician,divorced,secondary,no,275,no,no,409,4,-1,0,unknown,no
54,management,married,primary,no,366,yes,no,589,1,-1,0,unknown,no
34,services,married,secondary,no,-315,yes,no,56,2,-1,0,unknown,no
51,management,single,tertiary,yes,-55,yes,no,281,2,266,6,failure,no
46,technician,married,secondary,no,0,no,no,63,2,-1,0,unknown,no
52,services,married,secondary,no,2993,no,no,96,6,-1,0,unknown,no
38,services,single,primary,no,3715,yes,no,41,2,327,17,failure,no
26,management,single,tertiary,no,-8,no,no,402,2,-1,0,unknown,no
39,admin.,married,secondary,no,1577,yes,no,282,15,-1,0,unknown,no
54,management,married,tertiary,no,588,no,no,327,1,-1,0,unknown,no
44,self-employed,married,primary,no,0,no,no,843,3,-1,0,unknown,no
52,management,divorced,secondary,no,944,no,yes,119,1,-1,0,unknown,no
43,unemployed,married,primary,no,9,yes,yes,472,1,-1,0,unknown,no
45,technician,married,secondary,no,144,yes,yes,154,4,-1,0,unknown,no
38,services,single,tertiary,no,1222,yes,no,237,2,-1,0,unknown,no
59,technician,married,secondary,no,0,no,no,62,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,668,yes,no,156,2,318,1,other,no
34,blue-collar,married,unknown,no,568,yes,no,256,1,-1,0,unknown,no
41,technician,married,secondary,no,0,no,no,141,2,-1,0,unknown,no
36,management,married,tertiary,no,-861,yes,yes,53,2,-1,0,unknown,no
40,admin.,single,secondary,no,877,yes,no,12,3,177,6,failure,no
39,student,single,tertiary,no,1107,yes,no,407,4,-1,0,unknown,no
34,management,single,tertiary,no,757,no,no,37,4,-1,0,unknown,no
31,management,single,tertiary,no,30,no,no,161,2,-1,0,unknown,no
32,technician,single,secondary,no,287,yes,no,59,8,-1,0,unknown,no
53,blue-collar,married,secondary,no,3079,no,no,759,1,-1,0,unknown,no
28,management,single,tertiary,no,3238,yes,no,7,1,-1,0,unknown,no
38,blue-collar,single,secondary,no,1012,yes,yes,69,1,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,203,yes,no,265,1,127,4,other,no
36,housemaid,married,secondary,no,2880,no,no,283,1,-1,0,unknown,no
23,student,single,secondary,no,486,no,no,87,1,-1,0,unknown,no
51,management,married,unknown,no,1708,no,no,92,3,-1,0,unknown,no
51,management,married,tertiary,no,10635,yes,no,336,1,-1,0,unknown,no
35,services,married,secondary,no,1728,yes,no,865,1,-1,0,unknown,no
32,self-employed,married,secondary,no,67,no,no,153,1,-1,0,unknown,no
60,housemaid,divorced,secondary,no,387,yes,no,235,1,-1,0,unknown,no
34,management,married,secondary,no,56,yes,no,311,3,183,1,failure,no
58,unemployed,married,secondary,no,18,no,no,70,1,-1,0,unknown,no
58,management,married,tertiary,no,0,no,no,22,4,-1,0,unknown,no
34,technician,single,secondary,no,174,no,no,259,4,-1,0,unknown,no
38,management,divorced,tertiary,no,162,no,no,323,4,-1,0,unknown,no
34,services,married,secondary,no,-16,yes,yes,78,1,-1,0,unknown,no
31,admin.,married,secondary,no,113,yes,no,474,3,-1,0,unknown,no
46,unemployed,married,secondary,no,2940,yes,no,195,2,-1,0,unknown,no
36,admin.,married,secondary,no,1954,yes,yes,158,2,174,3,failure,no
35,admin.,single,secondary,no,182,yes,no,117,1,-1,0,unknown,no
42,services,single,secondary,no,247,yes,no,114,2,-1,0,unknown,no
28,technician,married,primary,no,-58,yes,no,74,1,-1,0,unknown,no
39,technician,single,secondary,no,1685,yes,no,319,1,368,1,failure,no
39,services,single,tertiary,no,410,no,no,266,4,-1,0,unknown,no
39,admin.,married,secondary,no,-367,yes,no,667,2,-1,0,unknown,no
43,technician,divorced,secondary,no,6835,no,no,262,2,-1,0,unknown,no
69,retired,married,primary,no,2398,no,no,161,1,186,1,failure,no
43,blue-collar,married,secondary,no,-312,yes,no,26,11,-1,0,unknown,no
36,blue-collar,married,primary,no,2079,yes,yes,403,2,-1,0,unknown,no
38,technician,married,unknown,no,573,yes,no,87,1,-1,0,unknown,no
38,management,single,secondary,no,399,yes,no,367,4,-1,0,unknown,no
37,management,married,tertiary,no,57,no,no,96,2,84,1,success,no
37,admin.,married,secondary,no,641,yes,no,42,1,-1,0,unknown,no
31,management,married,tertiary,no,1575,no,no,178,4,-1,0,unknown,no
31,services,single,secondary,no,-475,yes,no,232,3,-1,0,unknown,no
32,management,married,tertiary,no,128,yes,no,320,3,-1,0,unknown,no
42,technician,divorced,secondary,no,305,yes,no,82,4,-1,0,unknown,no
46,self-employed,married,tertiary,no,-80,yes,no,112,2,-1,0,unknown,no
35,technician,married,secondary,no,198,no,no,282,13,-1,0,unknown,no
31,management,married,tertiary,no,1170,no,no,200,4,-1,0,unknown,no
60,admin.,divorced,secondary,no,683,no,no,507,1,-1,0,unknown,no
55,retired,married,secondary,no,2312,no,no,60,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,28,no,yes,215,1,222,1,other,no
33,admin.,single,secondary,no,-15,no,no,326,3,350,2,failure,no
48,admin.,married,secondary,no,476,no,no,489,3,-1,0,unknown,no
36,blue-collar,divorced,primary,no,0,no,no,543,2,-1,0,unknown,no
37,services,married,secondary,no,217,yes,no,152,1,-1,0,unknown,no
37,technician,married,secondary,no,157,yes,no,238,2,-1,0,unknown,no
54,technician,divorced,secondary,no,83,yes,no,190,3,-1,0,unknown,no
40,technician,divorced,tertiary,no,1871,yes,no,64,1,-1,0,unknown,no
44,technician,married,secondary,no,11016,no,no,252,3,-1,0,unknown,no
46,technician,married,secondary,no,4023,yes,no,131,2,-1,0,unknown,no
37,management,married,tertiary,no,-57,yes,no,37,20,-1,0,unknown,no
57,retired,married,secondary,no,91,no,yes,256,3,-1,0,unknown,no
43,admin.,married,secondary,no,506,no,no,398,1,-1,0,unknown,no
33,technician,single,secondary,no,161,no,no,66,9,-1,0,unknown,no
38,management,single,tertiary,no,633,no,no,171,3,-1,0,unknown,no
31,management,single,tertiary,no,41,yes,no,392,2,-1,0,unknown,no
44,technician,married,unknown,yes,-375,yes,yes,149,4,-1,0,unknown,no
28,blue-collar,single,secondary,no,-284,yes,no,162,1,-1,0,unknown,no
31,management,single,tertiary,no,0,no,no,11,16,-1,0,unknown,no
42,blue-collar,married,unknown,no,0,no,no,270,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,2413,no,no,64,3,-1,0,unknown,no
20,student,single,primary,no,134,no,no,273,1,277,3,other,no
29,admin.,single,secondary,no,127,yes,yes,314,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,-253,yes,no,89,3,-1,0,unknown,no
36,management,married,tertiary,no,659,no,no,90,13,-1,0,unknown,no
42,housemaid,divorced,secondary,no,314,no,no,249,2,-1,0,unknown,no
57,technician,married,secondary,no,6362,yes,yes,66,1,-1,0,unknown,no
35,technician,single,tertiary,no,33,no,no,300,2,-1,0,unknown,no
33,services,divorced,unknown,no,392,yes,no,753,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,454,yes,no,115,1,-1,0,unknown,no
55,blue-collar,married,unknown,no,23,no,no,143,1,2,3,other,no
28,technician,single,secondary,no,2034,yes,no,196,1,-1,0,unknown,no
38,technician,married,secondary,no,185,no,yes,44,16,-1,0,unknown,no
38,management,married,tertiary,no,0,yes,no,211,2,-1,0,unknown,no
60,admin.,married,unknown,no,738,no,no,529,3,-1,0,unknown,no
55,management,married,secondary,no,0,yes,no,309,2,-1,0,unknown,no
48,technician,married,secondary,no,862,no,no,160,2,-1,0,unknown,no
30,services,married,secondary,no,1256,yes,no,123,3,-1,0,unknown,no
31,services,married,secondary,no,371,yes,yes,654,1,-1,0,unknown,no
25,student,single,unknown,no,2503,no,no,100,2,-1,0,unknown,no
37,management,married,tertiary,no,393,yes,no,62,2,104,2,success,no
26,blue-collar,married,secondary,no,557,yes,yes,282,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,61,yes,yes,208,1,-1,0,unknown,no
76,retired,married,tertiary,no,2991,no,no,195,1,95,2,success,no
32,technician,married,secondary,no,557,yes,no,91,2,-1,0,unknown,no
52,management,married,secondary,no,173,no,no,48,5,-1,0,unknown,no
35,entrepreneur,divorced,secondary,no,80,no,no,67,5,-1,0,unknown,no
54,unemployed,single,secondary,no,3611,yes,no,81,1,-1,0,unknown,no
33,technician,married,tertiary,no,-482,yes,no,90,3,-1,0,unknown,no
44,management,married,unknown,no,2982,no,no,55,2,-1,0,unknown,no
34,admin.,single,tertiary,no,458,yes,no,211,1,-1,0,unknown,no
38,technician,single,tertiary,no,11,no,no,78,3,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,no,78,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,328,yes,no,132,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,111,yes,no,174,3,-1,0,unknown,no
77,retired,married,primary,no,2223,no,no,365,2,187,1,success,no
26,services,single,secondary,no,37,no,yes,219,5,-1,0,unknown,no
33,blue-collar,single,primary,yes,-15,no,yes,326,2,-1,0,unknown,no
45,management,married,unknown,no,9051,yes,no,124,63,-1,0,unknown,no
55,technician,divorced,secondary,yes,284,yes,no,78,2,-1,0,unknown,no
55,admin.,married,secondary,no,183,yes,no,150,1,-1,0,unknown,no
35,management,married,tertiary,no,109,no,yes,257,2,-1,0,unknown,no
28,admin.,married,secondary,no,934,yes,no,53,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,93,no,yes,111,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,811,yes,yes,185,3,-1,0,unknown,no
35,management,married,tertiary,no,753,no,no,111,9,-1,0,unknown,no
33,technician,single,tertiary,no,538,yes,no,359,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,1098,yes,no,19,17,-1,0,unknown,no
30,technician,single,tertiary,no,3086,yes,no,84,3,168,1,failure,no
35,blue-collar,married,secondary,no,2054,yes,no,447,1,-1,0,unknown,no
49,admin.,married,secondary,no,2501,yes,no,50,2,-1,0,unknown,no
26,services,single,secondary,no,209,yes,no,319,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,972,yes,no,177,10,-1,0,unknown,no
31,unknown,married,secondary,no,3,no,no,91,2,-1,0,unknown,no
38,admin.,married,secondary,no,326,yes,no,69,2,-1,0,unknown,no
54,technician,married,secondary,no,3323,yes,yes,59,3,-1,0,unknown,no
50,blue-collar,married,primary,no,4121,yes,yes,177,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,13849,yes,no,252,5,-1,0,unknown,no
29,blue-collar,married,primary,no,630,yes,no,219,5,-1,0,unknown,no
35,blue-collar,married,primary,no,624,yes,no,163,1,-1,0,unknown,no
36,technician,single,secondary,no,7503,yes,no,193,1,335,1,failure,no
57,blue-collar,married,primary,no,0,no,no,73,2,-1,0,unknown,no
72,retired,married,secondary,no,2850,no,no,131,2,241,1,success,no
27,student,single,secondary,no,672,no,no,236,2,-1,0,unknown,no
48,blue-collar,married,primary,no,492,no,yes,139,2,-1,0,unknown,no
30,technician,single,secondary,no,778,yes,no,22,2,346,2,failure,no
27,blue-collar,married,primary,no,106,yes,no,150,5,-1,0,unknown,no
57,management,married,tertiary,no,4929,yes,no,91,4,-1,0,unknown,no
38,management,married,tertiary,no,0,no,no,246,12,197,6,failure,no
47,technician,married,tertiary,no,545,yes,no,588,3,-1,0,unknown,no
57,services,married,primary,no,1728,yes,no,164,1,-1,0,unknown,no
43,blue-collar,married,primary,no,1401,yes,no,195,2,-1,0,unknown,no
43,unemployed,married,secondary,no,1943,yes,no,202,2,-1,0,unknown,no
32,management,single,tertiary,no,11,yes,yes,399,1,-1,0,unknown,no
37,entrepreneur,married,secondary,no,-170,yes,no,39,1,-1,0,unknown,no
49,blue-collar,married,primary,no,239,no,no,90,3,-1,0,unknown,no
32,admin.,single,tertiary,no,272,yes,no,73,2,-1,0,unknown,no
40,services,married,secondary,no,113,yes,no,126,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-120,yes,no,46,1,-1,0,unknown,no
46,blue-collar,married,primary,no,-388,yes,yes,207,1,-1,0,unknown,no
49,blue-collar,married,unknown,no,51,yes,no,984,1,-1,0,unknown,no
37,management,married,tertiary,no,1689,yes,no,645,2,-1,0,unknown,no
40,housemaid,divorced,secondary,no,108,no,no,93,1,-1,0,unknown,no
56,management,married,tertiary,no,25290,no,no,81,12,-1,0,unknown,no
30,blue-collar,divorced,primary,no,1,yes,no,63,9,-1,0,unknown,no
40,blue-collar,married,primary,no,-22,yes,no,84,3,-1,0,unknown,no
29,admin.,married,tertiary,no,167,yes,yes,357,2,237,2,failure,no
37,blue-collar,married,primary,no,1796,yes,yes,232,2,-1,0,unknown,no
38,self-employed,single,secondary,no,677,yes,no,114,2,-1,0,unknown,no
28,technician,single,secondary,no,593,yes,no,202,1,-1,0,unknown,no
40,services,single,secondary,no,316,no,no,122,5,-1,0,unknown,no
58,admin.,married,secondary,no,855,no,no,81,2,-1,0,unknown,no
41,management,married,secondary,no,3096,yes,no,273,6,-1,0,unknown,no
55,blue-collar,single,tertiary,no,325,yes,no,693,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,1023,yes,no,64,5,336,11,other,no
40,unemployed,divorced,secondary,no,991,yes,no,316,2,-1,0,unknown,no
27,technician,married,secondary,no,876,yes,no,268,1,355,1,failure,no
52,blue-collar,married,primary,no,1271,no,no,131,3,-1,0,unknown,no
31,technician,married,tertiary,no,165,no,no,218,4,-1,0,unknown,no
30,self-employed,single,tertiary,no,578,yes,no,142,4,-1,0,unknown,no
59,technician,divorced,secondary,no,2595,yes,no,398,2,-1,0,unknown,no
47,management,divorced,tertiary,no,8226,yes,no,137,2,-1,0,unknown,no
57,management,married,secondary,no,657,yes,no,20,5,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,474,1,-1,0,unknown,no
38,management,married,tertiary,no,1875,no,no,286,1,-1,0,unknown,no
27,self-employed,married,secondary,yes,254,yes,yes,194,1,188,1,failure,no
46,admin.,married,secondary,no,1252,yes,yes,59,1,-1,0,unknown,no
42,blue-collar,married,secondary,no,790,yes,no,356,2,-1,0,unknown,no
51,management,married,tertiary,no,656,yes,no,268,2,-1,0,unknown,no
42,admin.,married,secondary,no,329,no,no,347,3,-1,0,unknown,no
42,services,divorced,secondary,no,83,no,no,300,5,358,6,failure,no
38,self-employed,married,secondary,no,138,no,no,182,3,-1,0,unknown,no
43,blue-collar,married,primary,no,0,yes,no,592,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,39,no,no,138,3,-1,0,unknown,no
28,blue-collar,single,primary,no,426,yes,no,953,3,-1,0,unknown,no
43,management,divorced,secondary,no,693,yes,no,124,3,-1,0,unknown,no
55,blue-collar,married,secondary,no,2854,yes,no,312,1,-1,0,unknown,no
32,management,divorced,tertiary,no,787,yes,no,72,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,102,no,no,210,2,-1,0,unknown,no
48,unemployed,married,secondary,no,855,yes,no,241,2,-1,0,unknown,no
30,management,single,tertiary,no,1675,no,no,181,1,-1,0,unknown,no
43,admin.,married,secondary,no,1996,no,yes,34,3,-1,0,unknown,no
42,technician,married,secondary,no,473,yes,no,216,5,-1,0,unknown,no
30,technician,single,tertiary,no,1,no,no,88,2,-1,0,unknown,no
31,management,married,secondary,no,1064,no,no,60,1,-1,0,unknown,no
33,self-employed,married,secondary,no,215,yes,no,543,12,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,138,no,no,277,1,-1,0,unknown,no
38,technician,single,tertiary,no,221,no,no,79,3,-1,0,unknown,no
53,management,single,tertiary,no,720,yes,no,99,1,-1,0,unknown,no
45,management,divorced,secondary,no,51,yes,no,67,8,-1,0,unknown,no
56,blue-collar,married,primary,no,0,no,no,152,6,-1,0,unknown,no
